Name,Location,Price,Image,Description,Details,General,,
House / Villa - 4 Bedrooms - 267 m²,"Tamarin, West","Rs 17,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_267_m2-eR8eY0oa8Ycgee2a.jpg,"Nice newly built house in a sought after secure area.
This villa of 266.82m2 consists of 4 bedrooms and 3 bathrooms.
A beautiful kitchen open to the living room and dining room opening onto a large terrace and pool.
This house will require some finishing work to the future buyer, or its price more than attractive.
Possibility to completely customize the house to his taste,
a visit is necessary","Land surface
1267 m²
Interior surface
266.82 m²
Swimming pool
Private pool","Access for disabled people
Close to bus stop
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Freehold land
Mountain view",,
House / Villa - 3 Bedrooms - 180 m²,"La Gaulette, West","Rs 8,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_3_bedrooms_180_m2-Y0VAStHRlfE5e286.jpg,"Located in the center of the village of La Gaulette, this 180 m² house is newly built.
It is composed of three en-suite bedrooms, a nice equipped kitchen open to the living room, overlooking the outdoor space, a nice terrace with pool and a garden.
Benefiting from an ideal location close to all services, shops, pharmacy, restaurants and beach.
This house offers a beautiful view on the Ile aux Bénitiers, and a parking space for two cars.
Animals are accepted.","Land surface
N.S
Interior surface
180 m²
Swimming pool
Private pool","Close to bus stop
Close to golf course
Close to hospital
Close to school
Fitness room
Freehold land
Fully equipped
Sea view",,
House / Villa - 3 Bedrooms - 180 m²,"La Gaulette, West","Rs 8,500,000",,,,,,
House / Villa - 4 Bedrooms - 200 m²,"Tamarin, West","Rs 35,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_200_m2-1BV1xpqsHZ1zd8ac.jpg,"Located in Tamarin, this magnificent newly built villa of 200 m² of living space sits on a plot of 1825 m² by the river. On one level, it offers 4 bedrooms and 3 bathrooms. It also has a 32 m² swimming pool and a 100 m² terrace. Close to all amenities, the villa offers views of the surrounding mountains. To visit as soon as possible !","Land surface
1825 m²
Interior surface
200 m²
Swimming pool
Private pool","Access for disabled people
Close to bus stop
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Freehold land",,
House / Villa - 3 Bedrooms - 170 m²,"Tamarin, West","Rs 25,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_3_bedrooms_170_m2-Vv2jF02uS4bk0605.jpg,"On the heights of Tamarin, this family house offers a panoramic and relaxing sea view.
On a plot of 1,679 m², the villa of 170 m², consists of an entrance, an open and equipped kitchen, a warm living room, 3 bedrooms, 3 bathrooms and a carport.
Outside there is a nice pool, a large covered terrace, a garden and several parking spaces.
This house is ideal for a large family, couples of friends or for rental income.
Contact us for a visit.","Land surface
1679.30 m²
Interior surface
170 m²
Swimming pool
Private pool","Access for disabled people
Close to bus stop
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Freehold land
Sea view",,
House / Villa - 4 Bedrooms - 250 m²,"Wolmar, West","Rs 30,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_250_m2-roDcFspVImQC0c4b.jpg,"This elegant villa of 250 m² offers a spectacular view of the Savannah and the Tamarin mountain range.
With its modern and rustic charm, it includes 4 bedrooms with en suite bathrooms. The property is tastefully furnished and equipped, and offers a spacious kitchen with large windows and a living room open to the outside, which is complemented by a comfortable wooden terrace overlooking the sublime 1200 m² garden and the large blue swimming pool. This secure and sought-after estate is close to all amenities such as the beach, golf course, shops, schools, hospital, banks and pharmacies.
Do not hesitate to call us for more details and to arrange a visit.","Land surface
1200 m²
Interior surface
250 m²
Swimming pool
Private pool","Access for disabled people
Close to bus stop
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Fully equipped
Mountain view",,
House / Villa - 4 Bedrooms - 283 m²,"Black River, West","Rs 25,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_283_m2-YzKEk33rKdAy5ca1.jpg,"This 283 sqm contemporary and loft-inspired villa is built on a plot of 793 sqm.
It offers 4 bedrooms and 4 shower rooms, 3 of which are adjoining and one for visitors. One of the bedrooms with its shower room is completely independent. It also has a private pool on the main terrace with views of Le Morne, the sea and the mountains.
The villa combines quality materials and equipment with high quality fittings, a branded kitchen open to the dining room and the terrace. Large windows and high ceilings allow you to contemplate the landscape from the bedrooms and the living room.","Land surface
793 m²
Interior surface
283 m²
Swimming pool
Private pool","Access for disabled people
Close to bus stop
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Freehold land
Fully equipped
Mountain view
Sea view",,
House / Villa - 3 Bedrooms - 470 m²,"Tamarin, West","Rs 22,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_3_bedrooms_470_m2-j5zl5aVPq9iZec43.jpg,"This spacious villa of 470 m² located at the entrance of the village of Tamarin, offers a charming garden of 2194 m² and a beautiful view on the salt pans.
This bright property is organized around 3 large bedrooms ensuite, 1 guest bathroom, a modern kitchen, a summer kitchen, a large living room with its dining room overlooking the terrace where you can see a beautiful wooden frame.
It also has in the basement a laundry, an office and a double garage. Your children will enjoy the swimming pool, the large garden or the wooden hut. It is close to a shopping center, sports center, the beach and an elementary school. Contact us for a visit!","Land surface
2194 m²
Interior surface
470 m²
Swimming pool
Private pool","Access for disabled people
Close to bus stop
Close to golf course
Close to hospital
Close to school
Close to shops
Fitness room
Freehold land",,
House / Villa - 6 Bedrooms - 391 m²,"Roches Brunes, Center","Rs 19,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_6_bedrooms_391_m2-RQheJgDvfhc6cc94.jpg,"Located in the heart of Roches Brunes single storey house with large garden and terrace. Composed of 6 bedrooms, 4 bathrooms including an outbuilding. All bedrooms have teak wood cupboards and teak wood parquet flooring. Dining room and living room with air conditioning, a pretty teak wooden floor, crossing with three large openings and aluminium shutters with integrated adjustable Venetian blinds for light opening onto the sunny patio with exceptional view of the garden and without vis-à-vis. Exposed north overlooking its garden of over 400m2, the property is surrounded by fruit tree plants (mango trees, lemon trees, longan trees, orange trees, mandarin trees) and a lawn that really gives the feeling of living in countryside. A beautiful outdoor space with a patio and a covered terrace, invites you to idleness and relaxation.
A recent oak kitchen with granite worktop, lots of storage and cooking area including an extractor.
Double garage with electric opening large enough to store garden tools, bicycles and miscellaneous equipment. Solar water heater with electric resistance, water tank, electric gate, alarm system, telephone with fiber optic connection, CCTV cameras and a generator. Laundry room with storage. An outbuilding with bathroom and small kitchen.","Land surface
1340 m²
Interior surface
391 m²","Close to bus stop
Close to school
Close to shops
Freehold land",,
House / Villa - 3 Bedrooms - 200 m²,"Tombeau Bay, North","Rs 10,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_3_bedrooms_200_m2-7RFspNKi0yHK6e7a.jpg,"In the chic area of Baie du Tombeau, 5 minutes walk from the beach and amenities such as: 2 minutes drive from Jumbo Riche Terre, Jin Fei, Les Cocotiers hotel, gym, restaurants and 5 minutes from the Verdun highway and Port-Louis, a spacious and beautiful semi-furnished house is for sale.
It consists of 3 bedrooms, 2 bathrooms / WC, kitchen open to the living room, fat kitchen, large swimming pool, kiosk, parking for 4 cars, garage, animal corner. Automated gate, camera, it is fully air-conditioned. Safe quiet environment with safe city cameras around every corner.
For more details and for a visit, please contact us","Land surface
675 m²
Interior surface
200 m²
Swimming pool
Private pool","Close to bus stop
Close to clinic
Close to hospital
Close to school
Close to shops
Freehold land
Located in a private morcellement
Pets allowed",,
House / Villa - 4 Bedrooms - 250 m²,"Péreybère, North","Rs 21,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_250_m2-ElxEzMYfCmVI4848.jpg,"VILLA FOR SALE IN PÉREYBÈRE
This beautiful villa, located on the 20 pieds road,
composed of 4 bedrooms and 3 bathrooms, awaits your arrival.
The ground floor has a large open plan living space with an air-conditioned living room,
a dining room and a fully equipped open kitchen.
The oversized terrace faces the beautiful garden.
The highlight of the show is the magnificent swimming pool.
This villa is charming with the unique use of wood.
The practical kiosk, convenient in the garden, is perfect for morning coffees or evening cocktails.
If tranquility is the order of the day, then this modern gem is yours!
The sale price is Rs 21,500,000.
Contact Claudia quickly who will be happy to show you around this beautiful house.","Land surface
380 m²
Interior surface
250 m²
Swimming pool
Private pool","Close to bus stop
Close to clinic
Close to school
Close to shops
Freehold land
Fully equipped
Pets allowed",,
House / Villa - 4 Bedrooms - 282 m²,"Calodyne, North","Rs 13,500,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_4_bedrooms_282_m2-OSMtl3Tc8INM786f.jpg,"NEW MODERN VILLA FOR SALE CALODYNE
4 Bedrooms
Land size 7 Perches
House size 282m2
3 WCs inc 1 ensuite
4 ACs
Parking
Swimming pool
Electric gate
Open plan kitchen - dinning & living room
Roof top with seaview
Laundry room
Walking closet
Balcony","Land surface
295.46 m²
Interior surface
282 m²
Swimming pool
Private pool","Close to bus stop
Freehold land
Fully equipped",,
House / Villa - 5 Bedrooms - 774 m²,"Black River, West","Rs 40,000,000",https://www.lexpressproperty.com/local/cache-intervention/L733xH498/jpg/photo-house_villa_5_bedrooms_774_m2-xJUB0ioPi5j81b57.jpg,"VILLA FOR SALE IN BLACK RIVER
This elegant villa located in a quiet and secure residence, is sure to please a large family.
This beautiful house is fully furnished, has an open kitchen and a sleeping area with 5 bedrooms.
For the well-being of all, the existence of 3 bathrooms will allow family members and guests to have their privacy.
To live in the sun, the house offers a large swimming pool in a beautiful garden, a pleasant balcony and 2 pretty sun terraces
The double glazing ensures the tranquility of the occupants. The house is accompanied by an alarm system and a caretaker protecting the premises. It gives you the benefit of a private parking area and 3 automated garages.
The sale price is Rs 40,000,000.
Contact Jennifer now if you want to see this villa.","Land surface
2413 m²
Interior surface
773.60 m²
Swimming pool
Private pool","Close to bus stop
Close to hospital
Close to school
Close to shops
Freehold land
Fully equipped
Located in a residential complex
Mountain view",,
